SMILES,logKow
COc1ccc(NC(N)=O)cc1Cl,1.37
CN(C)C(=O)c1cnc2ccccc2c1,0.99
Nc1cccc(Nc2ccccc2C(=O)O)c1,2.99
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,4.12
CC(=O)c1c[nH]c2ccccc12,2.06
CCSC(=O)COc1ccc(Cl)cc1C,4.05
Clc1ccc(Cl)c(-c2ccccc2Cl)c1,5.52
CNC(=O)N(C)c1nnc(C(F)(F)F)s1,1.85
CCCOP(C)(=S)OCCC,3.26
c1ccc(-c2cc3ccccn3c2)cc1,4.29
C=CCC1CN(C)CCC1(OC(=O)CC)c1ccccc1,2.97
CCCCN(CCC)N=O,2.09
COc1ccco1,1.44
BrC=CBr,1.76
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,6.155
c1ccc(-c2csnn2)cc1,2.42
Clc1cccc(-c2ccccc2Cl)c1,5.02
O=CNc1nccs1,0.54
N#Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,1.83
CC(C)c1ccccc1-c1ccccc1,5.2
CCc1nccnc1OC,1.8
CCCCCCCCCCCCCCNCCO,5.74
O=C(O)c1ccccc1NCCO,1.35
CCCOC(=O)c1ccccc1Cl,3.45
c1ccc(-c2ncc3ccccc3n2)cc1,3.42
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,2.03
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,-0.58
Nc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,1.57
CON(C)C(=O)Nc1ccc(OCc2ccccc2)cc1,3.11
CN(C)Cc1cccs1,1.67
CN(C)CCc1cccs1,1.99
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,3.34
CCCc1ccc(CC(=O)O)cc1,3
CCC(C)(C)c1ccc(CC(=O)O)cc1,3.48
CCCOc1ccc(CC(=O)O)cc1,2.31
Nc1ccc2c(n1)[nH]c1ccccc12,2.6
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,2.79
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,2.7
Clc1cccc2c1CCNCC2,2.4
O=C(c1ccccc1)c1ccc(N=C=S)cc1,4.88
CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.58
CC(C)Oc1ccc([N+](=O)[O-])cc1,2.8
CCOP(=O)(OCC)Oc1ccc(SC)cc1C,3.21
CCOP(=S)(OCC)Oc1ccc(SC)cc1Cl,4.4
O=NN1CCSCC1,0.4
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,6.788333334
Cn1cnc([N+](=O)[O-])n1,-0.68
O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,2.2
CC[n+]1cccc2ccccc21,-2.76
FC(F)OC(Cl)C(F)(F)F,2.06
CCOP(=O)(OCC)Oc1c(Cl)cc(SC)cc1Cl,3.72
OC(c1ccccc1)(c1cncnc1)c1ccc(Cl)cc1Cl,2.56
CCOP(=O)(OCC)Oc1ccc(SC)c(Cl)c1,2.94
CCNC(=O)c1cccc(C)c1,1.32
CCNC(=O)c1ccc(C)cc1,1.38
Clc1cc(Br)cc(Cl)c1NC1=NCCN1,2.46
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,1.83
Oc1cccc(-c2ccccc2O)c1,4.06
CNC(=O)N1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,1.76
Cc1cccc2nc(N)nc(N)c12,1.26
COc1cccc2nc(N)nc(N)c12,1.18
Nc1ccc(S(=O)(=O)c2ccccc2N)cc1,1.56
COc1cccc(NC=O)c1,1.25
CN(C)C(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],0.63
COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,2.575
CC(C)NCC(O)COc1ccccc1C1CC1,3.07
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,3.2
Cc1nnc(C)s1,0.03
O=C(CN1CCCCC1)Nc1ccc(Cl)cc1,3.34
COC(=O)CS(=O)(=O)c1ccccc1[N+](=O)[O-],0.78
CCOc1cncnc1,0.56
CC(=O)CNc1ccccc1C(N)=O,0.61
C=CCOC1=NS(=O)(=O)c2ccccc21,1.4
NC(=O)N(CCCN(N=O)C(N)=O)N=O,-0.3
NC(=O)N(CCCCCCN(N=O)C(N)=O)N=O,0.58
CCC1(C)C(=O)NC(=O)NC1=O,0.08
O=C(c1ccc([N+](=O)[O-])cc1)c1ccccn1,1.76
O=C(O)c1ccccc1Nc1cccc([N+](=O)[O-])c1,4.57
COc1cccc(Nc2ccccc2C(=O)O)c1,4.31
CC(=O)c1cccc(Nc2ccccc2C(=O)O)c1,4.07
COc1nnccc1N(C)C,0.9
O=C(Cc1ccccc1)Nc1ccc(Cl)c(Cl)c1,4.47
Brc1cc(Br)c(Br)c(-c2c(Br)c(Br)cc(Br)c2Br)c1Br,5.5
CCCCCCc1ccncc1,4.35
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,-0.44
COc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,2.18
Clc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1,5.95
CC(C)c1cccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c1,5.31
CC(=O)Oc1c(Cl)cccc1Cl,2.94
CCCCCCCCCCCCCc1cccc(O)c1O,7.75
CCCOP(N)(=O)SCCC,1.23
CNP(=O)(OC)SC,-0.07
CON(C)C(=O)Nc1cccc(F)c1,1.68
COc1cccc(NC(=O)N(C)C)c1,1.73
Oc1c(F)cccc1F,1.96
CC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0.94
CCc1ccc(NC(=O)OC)cc1,2.72
CCN(CC)C(=O)SCc1ccc(Cl)cc1,3.4
N#CCNc1ccccc1C(=O)O,1.8
COc1ccccc1NCC#N,1.3
Clc1cccc(Cl)c1Oc1ccccc1,4.64
Nc1cn[nH]c1,-1.09
CCCOC(=O)CNC(=O)CCCCSc1ncnc2nc[nH]c12,1.37
O=c1nc(O)c(Br)cn1C1CCC(CO)O1,-0.99
NC(=O)c1ccncn1,-0.68
O=[N+]([O-])C=Cc1ccsc1,1.94
Cc1ncc([N+](=O)[O-])n1CCCS(C)(=O)=O,-1
CC(C)Cn1c(=O)n(C)c(=O)c2[nH]cnc21,1.15
c1ccc(Sc2cccnc2)cc1,3.15
OC1=Nc2ccc(Cl)cc2C(c2c(F)cccc2F)=NC1,2.68
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,2.42
Cc1nnc(SCc2ccccc2)o1,1.74
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,2.12
Cc1ccc(C(=O)N(N)c2ccccc2)cc1,3
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],4.3
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],4.1
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,1.91
CC(C)NCC(O)COc1cccc(CC(=N)O)c1,0.22
CC(=O)c1ccccc1OC(=O)N(C)C,0.93
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,4.2
NNC(=O)c1ccnc(I)c1,0.52
N=c1nc(-c2ccccc2[N+](=O)[O-])[nH]c(=N)[nH]1,0.49
Nc1nc(N)nc(-c2cccc([N+](=O)[O-])c2)n1,1.57
Nc1nc(N)nc(-c2ccc([N+](=O)[O-])cc2)n1,1.6
Nc1nc(N)nc(-c2ccccc2Cl)n1,1.19
NNC(=O)c1ccccc1Br,0.26
COCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,2.05
COCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.86
COCN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,3.23
CSCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3.32
CCCc1ssc(=S)c1CC,3.76
CN(C)c1cccc2cccnc12,2.73
COc1cccc(N2CCN(CCN(C)C)C2=O)c1,1.76
CN(C)c1ccc(N(C)C)nn1,0.99
Cc1ccc(C)c(C)n1,2.05
CC(=O)Oc1ccccc1F,1.76
O=[N+]([O-])c1ccc(Br)c(Cl)c1,3.25
CC1Cc2ccccc2CN1,1.93
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,1.24
NNC(=O)c1ccnc(Br)c1,0.25
CCCCC(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,3.25
NS(=O)(=O)c1nc2ccc(O)cc2s1,1.13
CCSCc1ccccc1OC(=O)NC,2.04
COc1cc(CC(=O)O)ccc1OCc1ccccc1,2.59
O=C(NO)Nc1ccc(Cl)cc1,1.39
CON(C)C(=O)Nc1cccc(O)c1,0.83
Nc1nc(N)nc(-c2cccc(Br)c2)n1,2.44
CC1N=C(Nc2ncc([N+](=O)[O-])s2)OC1(C)C,1.88
O=C1CC(=O)N(Cc2ccccc2)C1,0.76
CN(C)c1ccc2c(c1)C(c1ccccc1)=NCC(O)=N2,2.43
CN(C)c1ccc2c(c1)C(c1ccccc1Cl)=NCC(=O)N2C,2.72
CN1C(=O)CN=C(c2c(Cl)cccc2Cl)c2cc(Cl)ccc21,3.04
O=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1,2.59
O=C1N=C(O)C(=O)N1Cc1ccccc1,1.19
CNC(=O)OCc1ccccc1,1.68
Nc1nc(N)nc(-c2cccc(C(F)(F)F)c2)n1,2.67
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,0.05
Nc1nc(N)nc(-c2cccc(F)c2)n1,1.73
Nc1nc(N)nc(-c2ccc(F)cc2)n1,1.61
N=c1nc(-c2ccccc2Br)[nH]c(=N)[nH]1,1.26
NCCCc1ccncc1,0.4
COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1,2.7
COP(=O)(NC(C)=O)SC,-0.85
CC1C(=O)C(=O)C=CN1C,-0.77
CN(C)C(=O)c1cccs1,0.75
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2,6.745
c1cc2ccc3cccc4sc(c1)c2c34,4.95
CCN1CCN(CC)C1=S,1.13
CCCN1CCCN(CCC)C1=S,2.83
O=Nc1c(Br)cc2ccccc2c1O,2.93
Cc1cc(Br)cnc1NS(=O)(=O)c1ccc(N)cc1,2.05
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)c(Br)c1,1.79
O=C1CCC(=O)N1c1cccc([N+](=O)[O-])c1,0.38
CN1CCN=C1Nc1ncc([N+](=O)[O-])s1,1.8
CCN1CCN=C1Nc1ncc([N+](=O)[O-])s1,2.28
CC1CN(C)C(Nc2ncc([N+](=O)[O-])s2)=N1,1.95
CN1CCN(C)C1=Nc1ncc([N+](=O)[O-])s1,0.95
CC1CN=C(Nc2ncc([N+](=O)[O-])s2)N1C,2.02
CCCCCC(CCC)C(=O)O,3.2
N#Cc1cn[nH]c1,0.24
OCCCNc1ccccc1,0.57
O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]ncc2c1,1.6
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,3.82
CCCCCCC(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,4.2
CC1=Nc2c(Cl)cccc2S(=O)(=O)N1,0.72
CC1=Nc2cc(C)ccc2S(=O)(=O)N1,0.74
CC1=Nc2ccc(C)cc2S(=O)(=O)N1,0.81
CC1=Nc2ccc(F)cc2S(=O)(=O)N1,0.62
CC1=Nc2cc([N+](=O)[O-])c(Cl)cc2S(=O)(=O)N1,1.42
CC1=Nc2c(C)cccc2S(=O)(=O)N1,0.52
Cc1ccc(S(=O)(=O)CC(=O)c2ccccc2)cc1,2.45
CN(C)c1ccncn1,0.58
CN(C)c1cncnc1,0.46
Cc1csc(Cl)c1NC1=NCCN1,1.18
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,2.83
COc1cncnc1,0.07
Cc1ncc([N+](=O)[O-])n1CCOC(N)=O,-0.29
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,7.12
CCCCn1c(=O)n(C)c(=O)c2[nH]cnc21,1.29
O=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21,2.84
Fc1ncccn1,0.02
CC(=O)Nc1cc(Cl)cc(Cl)c1,3.17
FC(F)(F)c1cccc(C2CNCCO2)c1,2.18
Clc1cc(Cl)c2c(Cl)ccc(Cl)c2c1,5.76
Clc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,8.16
OC1=NC(c2cccc3ccccc23)Nc2ccccc21,2.96
Nc1nnc(Cc2ccccc2)o1,0.95
CN(CC(C)(C)C)N=O,1.34
NNC(=O)c1ccccc1I,0.47
COc1cc(C)nc2ccccc12,2.81
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,2.77
COc1c([N+](=O)[O-])ncn1C,0.19
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,2.98
OC1=NC(Oc2ccc3ccccc3c2)C1,2.29
Cc1nc(N)nc(N)c1C12CC3CC(CC(C3)C1)C2,2.64
BrC1C2CC3C(C2)C13,3.11
CCN(CC)c1c(C)n(C)c(=O)n(-c2ccccc2)c1=O,2.11
Cc1c(N(C)C)c(=O)[nH]c(=O)n1-c1ccccc1,1.4
CCOC(=O)c1cnc2n(c1=O)C(C)CCC2,0.62
CCOC(=O)c1cnc2ccccn2c1=O,0.25
CC1CCCc2nccc(=O)n21,0.3
CNc1cnccn1,0.56
Oc1c(Cl)cc(Cl)c(Cl)c1O,3.6
CCN(CC)c1c(C)n(-c2ccccc2)c(=O)n(C)c1=O,2.19
C=CCn1c(=O)c(N(C)C)c(C)n(-c2ccccc2)c1=O,1.98
Cc1c(N2CCCC2)c(=O)n(-c2ccccc2)c(=O)n1C,2.26
Cc1c(N2CCOCC2)c(=O)n(-c2ccccc2)c(=O)n1C,0.69
C=CCn1c(C)c(N(C)C)c(=O)n(-c2ccccc2)c1=O,1.44
CC(=O)OC1CCC(C(C)(C)C)CC1,4.8
O=NN(CCF)C(=O)NC1CCSCC1,1.43
CCNC(=O)NS(=O)(=O)c1ccccc1,0.9
CN(C)C(=O)NS(=O)(=O)c1ccccc1,0.28
CCOP(=S)(OCC)Oc1ccccc1,3.46
Cn1cc(C(=O)O)c2ccccc21,2
NC(=O)Nc1cccc2cccnc12,1.62
CNC(=O)C(CC(C)C)NC(C)=O,0.14
CCC(C)C(NC(C)=O)C(=O)NC,0.14
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,1.04
Brc1cc(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)cc1Br,8.71
COC(=O)c1nonc1C,0.94
Cc1nonc1C(N)=O,0.31
CC(=O)N(CCCl)c1ccc(CC(=O)O)cc1,1.2
Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,6.2075
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,6.27
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,6.63
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,6.79
CC(=O)OCOC(=O)c1ccccc1OC(C)=O,1.42
CC(=O)Oc1ccccc1C(=O)OCN1C(=O)CCC1=O,0.5
ClCCOC(c1ccccc1)c1ccccc1,4.38
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1,6.67
O=[N+]([O-])c1ccc2c(c1)CCN2,2.07
Nc1ccc(S(=O)(=O)c2ccc(NO)cc2)cc1,0.88
COc1ccc(C=O)cc1C,2.23
CCOc1nccnc1C,1.82
CN(C)C(=O)c1cnccn1,-0.8
CN(C)C(=O)Nc1ccc(C(C)(C)C)cc1,3.1
Cc1cccc(Cl)c1Cl,3.96
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl,7.409333334
C=C(C)OCc1ccccc1,2.41
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,3.08
O=C(O)Cc1ccc(C(F)(F)F)cc1,2.45
CC(C)(C)c1ccc(CC(=O)O)cc1,2.98
CC(=O)Oc1ccccc1I,2.55
CC(C)(C#N)Nc1nc(Cl)nc(NC2CC2)n1,1.99
CC(O)CCC(=O)c1ccoc1,0.84
N=C1NCC(COc2ccccc2)O1,1.27
CC(=O)c1cnc2ccccc2c1,1.76
O=NN(CCCl)C(=O)NC1CCSCC1,2.07
O=NN(CCCl)C(=O)NC1CCS(=O)(=O)CC1,0.19
O=NN(CCCl)C(=O)NC1CSCSC1,2.08
O=NN(CCCl)C(=O)NC1CS(=O)(=O)CS(=O)(=O)C1,-0.94
O=NN(CCF)C(=O)NC1CSCSC1,1.54
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1,5.84
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,5.5
CCc1ccccc1NC(C)=O,1.32
CC(=O)Nc1c(Br)cccc1Br,1.53
C1COCCOCCOCCOCCO1,-0.48
O=c1nc(O)n(-c2ccccc2)o1,1.74
CCOC(=O)c1cncn1C(C)c1ccccc1,3.05
Clc1ccc2nc(Cc3ccc(Br)cc3)[nH]c2c1,5.38
Clc1cccc(Cl)c1-c1ccccc1,4.983
CN(C)c1cccc(C(N)=O)c1,0.95
CCCCCc1ccc(N)cc1,3.39
CCCCCCc1ccc(N)cc1,4.21
O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,1.7
Clc1ccc(-c2ccccc2)c(Cl)c1,5.145
O=C1NC(=O)C(Cc2ccccc2)S1,1.98
CN(C)N=Nc1ccccc1C(=N)O,1.73
CN(C)N=Nc1ccc(C(N)=O)cc1,1.2
Nc1cncc(Cl)n1,0.95
Nc1cnc(Cl)cn1,0.67
COc1cncc(Cl)n1,1.65
COc1cnc(Cl)cn1,1.52
COCCOc1ccccc1OCCOC,1.12
CCCC1(CC)C(=O)NC(=O)NC1=O,0.66
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,0.6
O=c1nc(-c2ccccc2)c2cc(Br)ccc2[nH]1,2.71
Cn1c([N+](=O)[O-])cnc1C1=NOC2CCCCC12,2.22
COC(=O)c1cnc2n(c1=O)C(C)CCC2,0.16
CC1CCCc2ncc(C(=N)O)c(=O)n21,0.04
ClC1C(Cl)C(Cl)C(I)C(Cl)C1Cl,4.05
COP(=S)(OC)Oc1ccccc1,3.03
Cc1cc(C)c(S(=O)(=O)c2ccc(N)cc2)c(C)c1,3.06
CCCCCCCCCC(=O)N1CCCC1=O,4.33
O=C1CC(C(=O)O)Oc2ccc(Cl)cc21,1.77
CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],4.93
Cc1nnc(C(C)(C)C)c(=O)n1N,1.03
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,3.18
CCNc1nc(NC(C)(C)C)nc(OC)n1,3.1
COc1cc(Cl)cc(Cl)c1,3.8
COc1ccc([N+](=O)[O-])cc1NC(C)=O,1.6
CC(=O)Nc1ccccc1C(N)=O,0.32
Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,5.75
NNP(=O)(Oc1ccccc1)Oc1ccccc1,1.51
CCOc1cncc(OCC)n1,2.55
Fc1cncc(F)n1,0.74
Fc1cncc(Cl)n1,1.16
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,7.4155
CCNc1nc(O)nc(NCC)n1,2.29
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,1.79
COC(=O)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.13
CN1C(C(=O)Nc2nccs2)C(=O)c2ccccc2S1(=O)=O,1.64
CN1C(=O)CN=C(c2ccccc2F)c2cc(N)ccc21,1.3
COC(=O)CS(=O)(=O)c1ccccc1,0.93
CC(C)c1ccc(NC(=O)N(C)C)cc1,2.7775
COc1ccc(C(c2ccc(OC)cc2)C(C)[N+](=O)[O-])cc1,3.87
CC(C)(C)c1cc(OC2OC(CO)C(O)C(O)C2O)cc(C(C)(C)C)c1,2.73
COC(=O)c1ccnnc1,-0.27
CC(C)N(C(=O)Cc1ccccc1)C(C)C,3.1
COC(=O)c1cncnc1,0.03
COC(=O)c1cccnn1,-0.43
COC(=O)c1ncccn1,-0.71
CCOCN(C(=O)CCl)c1c(C)cccc1CC,3.03
Nc1ccc(S(=O)(=O)c2cccc(N)c2)cc1,1.03
O=C(O)COc1ccc(S(=O)(=O)F)cc1,1.82
O=C(O)C1Cc2cc(Cl)ccc2O1,2.11
CN(C)c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,1.57
Nc1ccc(S(=O)(=O)Nc2cccnc2Cl)cc1,1.58
CCCCC1C(=O)N(C)C(=O)N=C1O,1.1
CCN(CC)C(=O)SCc1ccccc1Cl,3.43
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,5.67
O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,4.8
COC(=O)n1c(-c2cscn2)nc2ccccc21,2.2825
CNC(=O)ON=C(C)C(C)SC,1.1
CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,-0.22
c1ccc(N2CCNCC2)nc1,0.74
CN1C(=O)C(O)CC1c1cccnc1,-1.45
O=C(O)CC[Se]Cc1ccc([N+](=O)[O-])cc1,1.63
CNC(=S)NCCSCc1nc[nH]c1C,0.5
N#Cc1cnc2ccccc2c1,1.57
CON(C)C(=O)Nc1ccc(C(C)C)cc1,2.95
Clc1ccc(Cl)c(-c2ccccc2)c1,5.115
Clc1cc(Cl)cc(-c2ccccc2)c1,5.41
Clc1ccc(-c2ccccc2Cl)cc1,5.0925
CC(C)(C)NCC(O)COc1ccccc1C#N,1.6
CNC(=O)COc1ccccc1OCC(O)CNC(C)(C)C,1.36
CN1C(=O)CN=C(c2ccccc2F)c2cc(I)ccc21,3.14
CNC(=S)NCCCCc1cnc[nH]1,0.39
NCCCCc1ccccn1,0.86
CC1C(c2ccccc2)OCCN1N=O,2.09
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,7.3925
CC(=O)c1cccc(S(N)(=O)=O)c1,0.21
NS(=O)(=O)c1cccc2cccnc12,0.42
NC(=O)NS(=O)(=O)c1ccccc1,0.28
Cc1cc(OCCN(C)C)c(C(C)C)cc1O,2.93
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,3
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,3.88
COc1ccccc1N1CCNCC1,1.67
CCCSP(=S)(OCC)Oc1ccc(SC)cc1,5.48
CCOc1ccc(NC(=O)OC)cc1,2.15
C=CC12COC(=O)C(=C)C1C1OC(=O)C(=C)C1C(OC(=O)C(=C)C)C2,1.56
COc1cccc(COC(C)=O)c1,2.02
O=C1CCC(=O)N1c1ccc([N+](=O)[O-])cc1,0.46
N#Cc1cccc2cccnc12,1.39
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,3.82
COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,-0.02
Cc1ssc(=O)c1C,1.73
Cn1cnc([N+](=O)[O-])c1I,1
COc1nc(C)[nH]c1[N+](=O)[O-],0.21
COc1c([N+](=O)[O-])nc(C)n1C,-0.09
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,6.1325
Clc1cc(Cl)c(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1,7.07
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,7.44
CC(=O)Nc1ccc(C#N)cc1,1.37
COc1ccc(N(C)C(C)=O)cc1,0.72
Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,8.2
Nc1ccc(S(=O)(=O)c2ccc(N)cc2N)cc1,0.38
O=C(O)Cc1ccc(C2CCCCC2)cc1,3.91
Nc1c([N+](=O)[O-])ccc2ncccc12,1.61
N#Cc1cnc(Cl)cn1,0.92
NC(=O)c1cncc(Cl)n1,0.28
COc1cncc(C(=N)O)n1,0.13
Clc1cccc2c1Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,6.45
CC(=O)c1ccc2c(c1)C(c1ccccc1F)=NCC(O)=N2,1.75
CC(=O)Nc1ccc2cccnc2c1,1.55
CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,2.52
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,3.2
CCOP(=S)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],4.62
CCC1(CC(C)C(C)C)C(=O)NC(=O)NC1=O,2.02
O=C(COc1ccccc1)N1CCCCC1,1.81
Brc1cc(Br)c(Oc2cc(Br)c(Br)c(Br)c2)cc1Br,7.4
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,2.63
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,5.33
Cc1cc(C)cc(NC(=O)N(C)C)c1,1.9
ClC1C(Cl)C(Cl)C(Br)C(Cl)C1Cl,3.74
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,3.69
O=[N+]([O-])c1nccn1CCN1CCOCC1,-0.1
CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,3
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,4.03
CCC(C)N(C(=O)SCc1ccccc1)C(C)CC,4.4
NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,-1.85
COC(=O)C(C#N)N=Nc1ccccc1,2.59
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,3.09
CCOc1ccc(C=CC(C)=O)cc1,2.73
CC1=Nc2cc(Br)ccc2S(=O)(=O)N1,1.37
CC1=Nc2ccc(I)cc2S(=O)(=O)N1,1.61
CCc1ccc2c(c1)N=C(C)NS2(=O)=O,1.25
CC1=Nc2cc(N)c(Cl)cc2S(=O)(=O)N1,0.63
CC1=Nc2c(I)cc(Cl)cc2S(=O)(=O)N1,1.81
CCCC1=Nc2cc(Cl)ccc2S(=O)(=O)N1,2.04
CC(C)C1=Nc2cc(Cl)ccc2S(=O)(=O)N1,2
CC(C)CC1=Nc2cc(Cl)ccc2S(=O)(=O)N1,2.35
O=S1(=O)NC(C2CCC2)=Nc2ccc(Cl)cc21,2.24
CC(C)(C)CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,2.71
O=S1(=O)NC(CCl)=Nc2cc(Cl)ccc21,1.68
COCC1=Nc2cc(Cl)ccc2S(=O)(=O)N1,1.12
CC1=Nc2c([N+](=O)[O-])cc(Cl)cc2S(=O)(=O)N1,0.85
CC1=Nc2ccc(S(=O)(=O)N(C)C)cc2S(=O)(=O)N1,0.32
CCCCC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,2.52
